Carrier,Month,Day,Weekday,Departure (hhhh),Air Time (min),Arrival (hhhh),Distance (miles),Total Delay (min),Status
4,7,27,7,948,311,1303,2248,51,1
4,7,27,7,926,333,1258,2475,49,1
4,7,28,1,944,302,1205,2248,0,0
4,7,28,1,918,329,1211,2475,0,0
4,7,29,2,942,298,1221,2248,6,1
4,7,29,2,912,328,1219,2475,4,1
2,7,24,4,901,348,1244,2586,28,1
2,7,18,5,900,336,1212,2586,0,0
2,7,16,3,929,334,1242,2586,54,1
2,7,2,3,904,334,1222,2586,9,1
2,7,1,2,904,328,1153,2586,0,0
7,7,23,3,933,322,1220,2422,0,0
7,7,23,3,927,311,1203,2475,0,0
7,7,21,1,900,267,1049,2153,0,0
7,7,22,2,948,315,1247,2422,9,1
7,7,22,2,926,315,1223,2475,0,0
7,7,22,2,902,301,1203,2475,90,1
7,7,22,2,947,262,1136,2153,66,1
6,7,24,4,919,302,1222,2475,11,1
6,7,27,7,917,101,1154,718,50,1
6,7,29,2,903,107,1128,718,12,1
6,7,19,6,931,132,1213,944,0,0
6,7,16,3,900,104,1121,718,5,1
6,7,18,5,914,104,1125,718,18,1
7,7,25,5,937,345,1252,2422,6,1
7,7,25,5,927,307,1210,2475,0,0
7,7,25,5,901,335,1208,2586,1,1
7,7,25,5,952,134,1241,1005,162,1
7,7,25,5,900,197,1313,1598,18,1
7,7,26,6,939,338,1259,2422,15,1
7,7,26,6,928,304,1227,2475,0,0
7,7,26,6,906,102,1156,760,88,1
7,7,26,6,931,147,1240,1069,176,1
7,7,24,4,940,325,1227,2422,0,0
7,7,24,4,933,315,1215,2475,3,1
7,7,24,4,903,350,1229,2586,3,1
7,7,24,4,947,185,1310,1623,146,1
7,7,28,1,923,325,1215,2475,0,0
7,7,27,7,912,189,1329,1598,46,1
7,7,28,1,941,336,1245,2422,1,1
7,7,29,2,907,282,1150,2153,40,1
7,7,30,3,938,316,1255,2422,9,1
7,7,30,3,936,400,1327,2475,60,1
7,7,29,2,937,328,1245,2422,0,0
7,7,29,2,928,323,1246,2475,13,1
7,7,29,2,952,321,1321,2475,218,1
7,7,30,3,909,216,1401,1598,75,1
7,7,31,4,939,316,1228,2422,0,0
7,7,31,4,927,329,1228,2475,0,0
7,7,31,4,900,354,1236,2586,5,1
7,7,30,3,904,290,1147,2153,34,1
1,7,7,1,949,44,1107,228,0,0
1,7,14,1,959,42,1108,228,0,0
1,7,18,5,949,46,1056,228,0,0
1,7,23,3,955,43,1109,228,0,0
1,7,5,6,945,47,1107,228,0,0
1,7,20,7,950,44,1126,228,12,1
1,7,24,4,954,64,1143,228,29,1
1,7,26,6,946,44,1115,228,1,1
1,7,30,3,950,47,1137,228,23,1
1,7,13,7,949,44,1056,228,0,0
1,7,19,6,951,43,1101,228,0,0
1,7,11,5,957,53,1120,228,6,1
1,7,27,7,954,43,1159,228,45,1
1,7,9,3,957,46,1107,228,0,0
1,7,17,4,954,46,1109,228,0,0
7,7,27,7,936,327,1259,2422,13,1
7,7,27,7,927,338,1320,2475,47,1
8,7,1,2,956,613,1432,4983,0,0
8,7,3,4,948,603,1423,4983,0,0
8,7,4,5,957,582,1406,4983,0,0
8,7,6,7,950,595,1409,4983,0,0
8,7,7,1,957,592,1422,4983,0,0
8,7,8,2,952,617,1437,4983,2,1
8,7,9,3,957,620,1439,4983,4,1
8,7,14,1,958,627,1456,4983,21,1
8,7,15,2,957,611,1444,4983,9,1
8,7,18,5,959,603,1450,4983,15,1
8,7,19,6,955,603,1421,4983,0,0
8,7,20,7,958,605,1436,4983,1,1
8,7,21,1,958,612,1439,4983,4,1
8,7,22,2,955,604,1430,4983,0,0
8,7,23,3,952,605,1428,4983,0,0
8,7,24,4,955,609,1425,4983,0,0
8,7,25,5,948,609,1428,4983,0,0
8,7,27,7,955,638,1535,4983,60,1
8,7,28,1,959,622,1444,4983,9,1
8,7,29,2,957,619,1501,4983,26,1
8,7,30,3,956,608,1454,4983,19,1
8,7,31,4,958,621,1448,4983,13,1
7,8,21,4,924,319,1224,2475,0,0
7,8,21,4,937,322,1225,2422,0,0
7,8,22,5,927,315,1212,2475,0,0
7,8,22,5,941,339,1245,2422,1,1
7,8,22,5,921,199,1307,1598,37,1
7,8,22,5,903,302,1156,2475,87,1
7,8,22,5,901,278,1057,2153,1,1
7,8,24,7,938,323,1224,2422,0,0
7,8,24,7,927,303,1155,2475,107,1
7,8,23,6,927,304,1205,2475,0,0
7,8,23,6,928,193,1324,1598,66,1
7,8,26,2,924,320,1315,2475,47,1
7,8,26,2,937,321,1252,2422,2,1
7,8,26,2,904,333,1242,2586,12,1
7,8,25,1,929,316,1220,2475,0,0
7,8,25,1,942,319,1234,2422,2,1
7,8,25,1,900,200,1248,1598,0,0
7,8,25,1,937,344,1245,2586,48,1
7,8,26,2,944,270,1151,2153,79,1
7,8,27,3,924,311,1201,2475,0,0
7,8,27,3,939,327,1236,2422,0,0
7,8,27,3,913,221,1318,1598,40,1
7,8,28,4,925,318,1213,2475,0,0
7,8,28,4,939,337,1236,2422,0,0
7,8,27,3,901,277,1100,2153,1,1
7,8,29,5,924,304,1238,2475,10,1
7,8,29,5,937,316,1225,2422,0,0
7,8,29,5,927,201,1316,1623,104,1
7,8,30,6,928,317,1202,2475,0,0
7,8,30,6,949,313,1226,2422,9,1
7,8,30,6,925,332,1226,2586,25,1
7,8,31,7,921,323,1217,2475,0,0
7,8,31,7,940,321,1222,2422,0,0
1,8,5,2,959,45,1107,228,0,0
1,8,4,1,953,47,1102,228,0,0
1,8,2,6,953,48,1101,228,0,0
1,8,3,7,945,46,1051,228,0,0
1,8,9,6,948,38,1057,228,0,0
1,8,6,3,950,50,1106,228,0,0
1,8,10,7,950,42,1103,228,0,0
1,8,12,2,957,46,1128,228,14,1
1,8,20,3,958,43,1119,228,5,1
1,8,18,1,953,42,1059,228,0,0
1,8,15,5,954,47,1058,228,0,0
1,8,17,7,955,46,1059,228,0,0
1,8,13,3,954,47,1112,228,0,0
1,8,14,4,953,43,1105,228,0,0
1,8,25,1,949,44,1100,228,0,0
1,8,26,2,952,54,1126,228,12,1
1,8,24,7,952,46,1114,228,0,0
1,8,29,5,956,46,1109,228,0,0
1,8,19,2,959,49,1112,228,0,0
1,8,31,7,954,42,1050,228,0,0
1,8,30,6,955,46,1102,228,0,0
8,8,2,6,958,606,1429,4983,0,0
8,8,4,1,958,596,1416,4983,0,0
8,8,5,2,958,614,1443,4983,3,1
8,8,9,6,953,601,1426,4983,0,0
8,8,10,7,954,623,1445,4983,5,1
8,8,11,1,951,609,1416,4983,0,0
8,8,14,4,950,612,1431,4983,0,0
8,8,15,5,949,604,1408,4983,0,0
8,8,16,6,952,618,1428,4983,0,0
8,8,17,7,958,609,1436,4983,0,0
8,8,18,1,957,582,1401,4983,0,0
8,8,19,2,950,621,1437,4983,0,0
8,8,20,3,957,619,1445,4983,5,1
8,8,21,4,956,603,1424,4983,0,0
8,8,22,5,952,587,1401,4983,0,0
8,8,24,7,955,617,1437,4983,0,0
8,8,25,1,957,600,1421,4983,0,0
8,8,26,2,959,604,1424,4983,0,0
8,8,27,3,956,625,1439,4983,0,0
8,8,28,4,959,626,1447,4983,7,1
8,8,29,5,953,611,1425,4983,0,0
4,8,1,5,913,316,1201,2475,0,0
4,8,10,7,946,293,1213,2248,1,1
4,8,10,7,912,321,1210,2475,0,0
4,8,2,6,949,292,1210,2248,4,1
4,8,2,6,920,324,1210,2475,0,0
4,8,20,3,942,308,1228,2248,13,1
4,8,20,3,911,314,1211,2475,0,0
4,8,21,4,940,297,1210,2248,0,0
4,8,14,4,943,299,1213,2248,0,0
4,8,14,4,919,321,1206,2475,0,0
4,8,15,5,943,297,1158,2248,0,0
4,8,15,5,913,313,1156,2475,0,0
4,8,16,6,922,310,1153,2475,2,1
4,8,17,7,942,294,1156,2248,0,0
4,8,17,7,918,320,1155,2475,0,0
4,8,18,1,949,294,1208,2248,4,1
4,8,18,1,912,313,1204,2475,0,0
4,8,19,2,944,314,1228,2248,13,1
4,8,19,2,921,325,1209,2475,1,1
4,8,31,7,939,310,1212,2248,0,0
4,8,31,7,910,323,1152,2475,0,0
4,8,11,1,945,287,1200,2248,0,0
4,8,11,1,920,314,1200,2475,0,0
4,8,12,2,943,291,1222,2248,7,1
4,8,12,2,915,322,1215,2475,0,0
4,8,13,3,942,292,1158,2248,0,0
4,8,13,3,915,314,1203,2475,0,0
4,8,25,1,912,318,1156,2475,0,0
4,8,26,2,938,296,1210,2248,0,0
4,8,26,2,910,320,1218,2475,3,1
4,8,27,3,943,300,1222,2248,7,1
4,8,27,3,910,315,1148,2475,0,0
4,8,28,4,940,286,1152,2248,0,0
4,8,28,4,911,312,1152,2475,0,0
4,8,29,5,939,288,1209,2248,0,0
4,8,29,5,915,306,1201,2475,0,0
4,8,3,7,919,311,1159,2475,0,0
4,8,30,6,941,296,1156,2248,0,0
4,8,30,6,913,323,1203,2475,0,0
4,8,21,4,917,320,1209,2475,0,0
4,8,22,5,939,279,1152,2248,0,0
4,8,22,5,914,313,1148,2475,0,0
4,8,23,6,940,290,1203,2248,0,0
4,8,23,6,917,307,1201,2475,0,0
4,8,24,7,949,291,1213,2248,4,1
4,8,24,7,917,317,1202,2475,0,0
4,8,25,1,943,290,1159,2248,0,0
4,8,9,6,955,285,1220,2248,15,1
4,8,9,6,917,316,1159,2475,0,0
4,8,4,1,943,298,1209,2248,0,0
4,8,4,1,911,302,1137,2475,0,0
4,8,5,2,946,288,1206,2248,1,1
4,8,5,2,913,315,1151,2475,0,0
4,8,6,3,937,302,1204,2248,0,0
4,8,6,3,913,322,1210,2475,0,0
4,8,7,4,943,295,1211,2248,0,0
4,8,7,4,919,335,1217,2475,2,1
4,8,8,5,950,300,1213,2248,5,1
4,8,8,5,917,321,1206,2475,0,0
0,8,14,4,907,40,1021,213,128,1
2,8,26,2,924,323,1222,2586,29,1
2,8,16,6,901,339,1211,2586,1,1
2,8,13,3,907,344,1241,2586,31,1
2,8,2,6,901,347,1216,2586,1,1
5,8,23,6,949,317,1243,2475,207,1
5,8,6,3,902,317,1203,2475,2,1
5,8,9,6,937,319,1239,2475,71,1
5,8,11,1,901,326,1157,2475,1,1
5,8,22,5,904,311,1206,2475,4,1
5,8,1,5,957,332,1257,2475,0,0
5,8,2,6,955,316,1253,2475,0,0
5,8,3,7,957,317,1256,2475,0,0
5,8,5,2,953,326,1242,2475,0,0
5,8,6,3,958,321,1257,2475,0,0
5,8,7,4,953,326,1253,2475,0,0
5,8,8,5,949,333,1302,2475,2,1
5,8,10,7,953,320,1256,2475,0,0
5,8,11,1,957,320,1250,2475,0,0
5,8,14,4,954,328,1253,2475,0,0
5,8,15,5,957,319,1317,2475,17,1
5,8,16,6,950,315,1304,2475,4,1
5,8,17,7,952,326,1309,2475,9,1
5,8,18,1,959,321,1308,2475,8,1
5,8,19,2,951,317,1245,2475,0,0
5,8,20,3,956,336,1312,2475,12,1
5,8,21,4,956,314,1307,2475,7,1
5,8,23,6,957,311,1241,2475,0,0
5,8,24,7,952,310,1240,2475,0,0
5,8,25,1,957,321,1254,2475,0,0
5,8,26,2,952,318,1254,2475,0,0
5,8,27,3,948,317,1243,2475,0,0
5,8,28,4,955,308,1227,2475,0,0
5,8,30,6,951,314,1247,2475,0,0
5,8,31,7,952,317,1249,2475,0,0
5,8,7,4,952,201,1333,1623,165,1
5,8,9,6,951,204,1345,1623,176,1
5,8,28,4,900,141,1158,1089,51,1
5,8,1,5,931,167,1250,1089,71,1
5,8,4,1,931,160,1234,1089,55,1
5,8,5,2,939,154,1243,1089,72,1
5,8,7,4,918,144,1215,1089,23,1
5,8,9,6,901,154,1222,1089,13,1
5,8,10,7,900,146,1208,1089,0,0
5,8,1,5,906,203,1258,1598,11,1
5,8,12,2,913,193,1317,1598,25,1
5,8,3,7,903,189,1135,1391,13,1
5,8,7,4,906,190,1144,1391,25,1
5,8,19,2,900,187,1130,1391,0,0
5,8,21,4,910,182,1144,1391,5,1
5,8,22,5,923,175,1147,1391,18,1
5,8,23,6,902,171,1139,1391,0,0
5,8,28,4,902,179,1123,1391,0,0
5,8,30,6,902,188,1144,1391,0,0
5,8,31,7,903,189,1133,1391,0,0
6,8,1,5,905,45,1013,209,0,0
6,8,2,6,906,40,1015,209,0,0
6,8,3,7,907,41,1013,209,0,0
6,8,4,1,910,47,1011,209,0,0
6,8,5,2,905,42,1012,209,0,0
6,8,6,3,907,41,1012,209,0,0
6,8,7,4,903,43,1014,209,0,0
6,8,8,5,909,47,1017,209,1,1
6,8,9,6,909,45,1023,209,7,1
6,8,10,7,906,43,1025,209,9,1
6,8,11,1,918,42,1019,209,11,1
6,8,12,2,908,47,1034,209,18,1
6,8,14,4,941,42,1044,209,0,0
6,8,15,5,908,46,1013,209,0,0
6,8,16,6,910,46,1018,209,2,1
6,8,17,7,910,48,1013,209,0,0
6,8,18,1,909,44,1015,209,0,0
6,8,19,2,926,43,1042,209,42,1
6,8,20,3,908,41,1026,209,10,1
6,8,21,4,905,40,1006,209,0,0
6,8,22,5,916,48,1025,209,15,1
6,8,23,6,916,46,1035,209,25,1
6,8,24,7,915,40,1012,209,5,1
6,8,25,1,909,39,1013,209,0,0
6,8,26,2,906,40,1031,209,15,1
6,8,27,3,907,43,1007,209,0,0
6,8,28,4,909,43,1016,209,0,0
6,8,29,5,907,44,1013,209,0,0
6,8,30,6,915,40,1010,209,5,1
6,8,31,7,908,41,1000,209,0,0
6,8,1,5,924,331,1230,2475,19,1
6,8,2,6,924,320,1209,2475,0,0
6,8,3,7,923,311,1158,2475,0,0
6,8,5,2,940,314,1229,2475,33,1
6,8,6,3,929,319,1215,2475,8,1
6,8,7,4,920,322,1210,2475,0,0
6,8,8,5,921,316,1203,2475,0,0
6,8,9,6,916,315,1210,2475,0,0
6,8,10,7,920,310,1210,2475,0,0
6,8,11,1,918,321,1210,2475,0,0
6,8,12,2,945,319,1236,2475,45,1
6,8,13,3,921,306,1208,2475,0,0
6,8,14,4,928,318,1210,2475,3,1
6,8,15,5,923,312,1202,2475,0,0
6,8,16,6,919,321,1200,2475,0,0
6,8,17,7,921,316,1210,2475,0,0
6,8,18,1,919,310,1159,2475,0,0
6,8,19,2,921,323,1221,2475,10,1
6,8,20,3,940,317,1236,2475,40,1
6,8,21,4,918,310,1156,2475,0,0
6,8,22,5,916,304,1143,2475,0,0
6,8,23,6,922,304,1206,2475,0,0
6,8,24,7,925,301,1149,2475,0,0
6,8,25,1,925,311,1210,2475,0,0
6,8,26,2,936,310,1222,2475,22,1
6,8,27,3,917,313,1157,2475,0,0
6,8,28,4,922,317,1205,2475,0,0
6,8,29,5,917,311,1214,2475,3,1
6,8,30,6,915,312,1149,2475,0,0
6,8,31,7,922,322,1208,2475,0,0
6,8,8,5,905,148,1152,1041,125,1
6,8,27,3,909,138,1146,1041,123,1
6,8,2,6,900,199,1142,1428,12,1
6,8,8,5,941,186,1209,1428,80,1
6,8,10,7,903,182,1139,1428,12,1
6,8,11,1,913,187,1143,1428,26,1
6,8,24,7,900,178,1123,1428,6,1
6,8,1,5,927,140,1217,944,4,1
6,8,2,6,955,133,1239,944,49,1
6,8,3,7,932,142,1235,944,22,1
6,8,4,1,937,141,1218,944,10,1
6,8,5,2,935,139,1235,944,25,1
6,8,6,3,927,132,1205,944,0,0
6,8,7,4,933,131,1205,944,1,1
6,8,8,5,929,125,1154,944,0,0
6,8,9,6,931,124,1213,944,0,0
6,8,11,1,956,124,1215,944,26,1
6,8,12,2,927,130,1214,944,1,1
6,8,13,3,938,145,1250,944,43,1
6,8,14,4,930,138,1208,944,0,0
6,8,15,5,932,130,1201,944,0,0
6,8,16,6,931,128,1202,944,0,0
6,8,17,7,938,128,1206,944,6,1
6,8,18,1,928,126,1155,944,0,0
6,8,19,2,953,129,1232,944,40,1
6,8,20,3,931,132,1223,944,10,1
6,8,21,4,936,125,1207,944,4,1
6,8,22,5,930,123,1152,944,0,0
6,8,23,6,927,117,1203,944,0,0
6,8,24,7,953,119,1220,944,28,1
6,8,25,1,929,121,1159,944,0,0
6,8,26,2,934,125,1219,944,8,1
6,8,27,3,929,123,1155,944,0,0
6,8,28,4,944,128,1214,944,13,1
6,8,29,5,927,124,1159,944,0,0
6,8,30,6,932,124,1151,944,0,0
6,8,31,7,926,122,1210,944,0,0
6,8,1,5,948,296,1213,2248,0,0
6,8,3,7,943,288,1210,2248,0,0
6,8,4,1,948,283,1157,2248,0,0
6,8,6,3,941,282,1148,2248,0,0
6,8,7,4,946,303,1218,2248,4,1
6,8,8,5,943,294,1215,2248,1,1
6,8,9,6,945,292,1207,2248,0,0
6,8,12,2,947,292,1205,2248,0,0
6,8,13,3,945,287,1201,2248,0,0
6,8,14,4,944,295,1211,2248,0,0
6,8,15,5,946,295,1207,2248,0,0
6,8,16,6,944,284,1150,2248,0,0
6,8,17,7,946,287,1153,2248,0,0
6,8,18,1,947,287,1212,2248,0,0
6,8,19,2,945,307,1228,2248,14,1
6,8,20,3,946,297,1224,2248,10,1
6,8,21,4,944,290,1204,2248,0,0
6,8,22,5,950,280,1152,2248,1,1
6,8,23,6,947,283,1203,2248,0,0
6,8,24,7,944,284,1200,2248,0,0
6,8,25,1,946,282,1152,2248,0,0
6,8,27,3,957,296,1221,2248,15,1
6,8,28,4,944,289,1157,2248,0,0
6,8,29,5,946,283,1205,2248,0,0
6,8,31,7,942,305,1210,2248,0,0
6,8,1,5,943,47,1059,264,0,0
6,8,2,6,939,47,1048,264,0,0
6,8,3,7,940,47,1049,264,0,0
6,8,4,1,952,50,1108,264,17,1
6,8,5,2,942,52,1105,264,6,1
6,8,6,3,939,51,1055,264,0,0
6,8,7,4,952,53,1110,264,19,1
6,8,9,6,942,50,1100,264,1,1
6,8,10,7,938,48,1059,264,0,0
6,8,11,1,942,49,1045,264,0,0
6,8,12,2,945,49,1117,264,19,1
6,8,13,3,945,53,1111,264,13,1
6,8,15,5,943,51,1055,264,0,0
6,8,17,7,952,49,1104,264,13,1
6,8,18,1,941,49,1052,264,0,0
6,8,19,2,944,50,1111,264,12,1
6,8,20,3,941,44,1050,264,0,0
6,8,21,4,938,49,1052,264,0,0
6,8,22,5,940,50,1059,264,0,0
6,8,23,6,944,49,1102,264,3,1
6,8,24,7,946,51,1105,264,8,1
6,8,25,1,941,48,1053,264,0,0
6,8,26,2,944,50,1115,264,16,1
6,8,27,3,938,49,1045,264,0,0
6,8,28,4,939,53,1049,264,0,0
6,8,29,5,936,48,1049,264,0,0
6,8,31,7,938,49,1050,264,0,0
6,8,1,5,959,43,1105,187,0,0
6,8,8,5,957,37,1056,187,0,0
6,8,10,7,956,37,1111,187,2,1
6,8,15,5,956,33,1045,187,0,0
6,8,21,4,958,33,1052,187,0,0
6,8,25,1,959,40,1112,187,3,1
6,8,26,2,959,44,1123,187,14,1
6,8,27,3,959,49,1114,187,5,1
6,8,29,5,956,35,1059,187,0,0
6,8,3,7,913,112,1132,718,24,1
6,8,6,3,901,99,1107,718,0,0
6,8,7,4,904,98,1102,718,0,0
6,8,9,6,900,104,1115,718,0,0
6,8,10,7,928,98,1136,718,43,1
6,8,11,1,929,101,1132,718,40,1
6,8,13,3,905,107,1122,718,6,1
6,8,14,4,933,108,1153,718,65,1
6,8,15,5,907,103,1116,718,2,1
6,8,16,6,902,99,1103,718,0,0
6,8,17,7,908,100,1124,718,11,1
6,8,18,1,902,94,1102,718,0,0
6,8,19,2,904,92,1106,718,0,0
6,8,20,3,901,98,1121,718,5,1
6,8,21,4,904,91,1105,718,0,0
6,8,22,5,901,97,1102,718,0,0
6,8,24,7,915,96,1111,718,10,1
6,8,25,1,902,89,1055,718,0,0
6,8,26,2,900,94,1128,718,12,1
6,8,27,3,901,95,1058,718,0,0
6,8,28,4,902,95,1103,718,0,0
6,8,29,5,902,91,1103,718,0,0
6,8,9,6,935,142,1233,1069,160,1
6,8,1,5,926,205,1218,1521,2,1
6,8,2,6,924,210,1214,1521,0,0
6,8,3,7,933,214,1226,1521,15,1
6,8,4,1,912,201,1151,1521,0,0
6,8,5,2,928,194,1200,1521,0,0
6,8,6,3,926,201,1211,1521,0,0
6,8,7,4,922,201,1205,1521,0,0
6,8,8,5,924,200,1159,1521,0,0
6,8,9,6,925,193,1210,1521,0,0
6,8,10,7,940,193,1226,1521,22,1
6,8,11,1,914,199,1154,1521,0,0
6,8,12,2,922,213,1227,1521,11,1
6,8,13,3,938,196,1219,1521,13,1
6,8,14,4,924,195,1155,1521,0,0
6,8,15,5,924,200,1203,1521,0,0
6,8,16,6,926,196,1201,1521,0,0
6,8,17,7,926,199,1210,1521,0,0
6,8,18,1,920,204,1217,1521,23,1
6,8,20,3,925,195,1220,1521,5,1
6,8,21,4,924,195,1158,1521,0,0
6,8,22,5,927,195,1210,1521,0,0
6,8,23,6,923,193,1218,1521,3,1
6,8,24,7,927,196,1212,1521,0,0
6,8,25,1,904,188,1141,1521,0,0
6,8,26,2,925,192,1219,1521,3,1
6,8,27,3,926,197,1201,1521,0,0
6,8,28,4,920,206,1220,1521,5,1
6,8,29,5,925,200,1223,1521,7,1
6,8,30,6,921,201,1219,1521,4,1
6,8,31,7,955,203,1237,1521,48,1
6,8,2,6,959,34,1059,199,0,0
6,8,16,6,958,38,1102,199,0,0
6,8,23,6,959,37,1104,199,0,0
6,8,30,6,956,43,1059,199,0,0
6,8,5,2,925,56,1041,199,213,1
6,8,6,3,918,36,1017,199,182,1
6,8,1,5,912,45,1017,266,0,0
6,8,2,6,913,43,1018,266,0,0
6,8,3,7,914,44,1020,266,0,0
6,8,4,1,917,48,1019,266,0,0
6,8,5,2,917,46,1023,266,0,0
6,8,6,3,913,46,1023,266,0,0
6,8,7,4,914,52,1024,266,0,0
6,8,8,5,917,54,1035,266,6,1
6,8,9,6,915,49,1035,266,6,1
6,8,10,7,932,49,1053,266,37,1
6,8,11,1,915,49,1025,266,0,0
6,8,12,2,916,44,1033,266,4,1
6,8,13,3,918,48,1052,266,23,1
6,8,14,4,916,41,1014,266,0,0
6,8,15,5,914,46,1021,266,0,0
6,8,16,6,918,45,1019,266,0,0
6,8,17,7,917,46,1020,266,0,0
6,8,18,1,916,45,1020,266,0,0
6,8,19,2,932,42,1033,266,17,1
6,8,21,4,914,45,1015,266,0,0
6,8,22,5,952,51,1103,266,67,1
6,8,23,6,910,44,1025,266,0,0
6,8,24,7,908,44,1015,266,0,0
6,8,25,1,916,46,1020,266,0,0
6,8,26,2,915,49,1051,266,22,1
6,8,27,3,916,43,1012,266,0,0
6,8,28,4,914,50,1026,266,0,0
6,8,29,5,912,46,1015,266,0,0
6,8,30,6,913,43,1014,266,0,0
6,8,31,7,916,46,1017,266,0,0
6,8,19,2,901,48,1032,228,137,1
7,8,1,5,930,326,1227,2475,0,0
7,8,1,5,905,352,1232,2586,6,1
7,8,1,5,940,312,1224,2422,0,0
7,8,2,6,929,320,1213,2475,0,0
7,8,2,6,900,335,1206,2586,0,0
7,8,2,6,951,322,1239,2422,11,1
7,8,1,5,901,196,1245,1598,1,1
7,8,2,6,911,154,1205,1005,88,1
7,8,2,6,908,199,1320,1598,37,1
7,8,4,1,941,189,1320,1598,66,1
7,8,4,1,927,303,1234,2475,1,1
7,8,4,1,932,331,1231,2422,0,0
7,8,3,7,925,308,1203,2475,0,0
7,8,3,7,957,313,1234,2422,17,1
7,8,5,2,926,324,1232,2475,0,0
7,8,5,2,941,326,1242,2422,1,1
7,8,6,3,929,318,1223,2475,0,0
7,8,6,3,940,323,1228,2422,0,0
7,8,7,4,927,318,1206,2475,0,0
7,8,7,4,937,328,1230,2422,0,0
7,8,9,6,926,323,1223,2475,0,0
7,8,9,6,940,310,1233,2422,0,0
7,8,8,5,925,328,1230,2475,0,0
7,8,8,5,901,340,1213,2586,1,1
7,8,8,5,938,323,1230,2422,0,0
7,8,8,5,922,289,1132,2153,37,1
7,8,10,7,927,319,1226,2475,0,0
7,8,11,1,927,321,1213,2475,0,0
7,8,11,1,901,343,1215,2586,1,1
7,8,11,1,948,315,1220,2422,8,1
7,8,10,7,942,309,1241,2422,2,1
7,8,12,2,900,274,1115,2153,0,0
7,8,12,2,916,193,1302,1598,23,1
7,8,13,3,929,317,1220,2475,0,0
7,8,13,3,906,339,1224,2586,6,1
7,8,13,3,952,321,1254,2422,20,1
7,8,13,3,909,287,1150,2153,42,1
7,8,12,2,950,314,1306,2475,53,1
7,8,12,2,953,300,1222,2475,160,1
7,8,12,2,940,310,1227,2422,0,0
7,8,13,3,901,195,1310,1598,16,1
7,8,14,4,927,314,1221,2475,0,0
7,8,14,4,938,320,1223,2422,0,0
7,8,15,5,922,314,1207,2475,0,0
7,8,15,5,947,313,1225,2422,7,1
7,8,16,6,906,202,1252,1598,7,1
7,8,16,6,928,314,1214,2475,0,0
7,8,16,6,940,314,1207,2422,0,0
7,8,17,7,923,313,1211,2475,0,0
7,8,17,7,937,310,1219,2422,0,0
7,8,18,1,929,311,1222,2475,0,0
7,8,18,1,900,343,1233,2586,2,1
7,8,18,1,935,312,1215,2422,0,0
7,8,19,2,926,331,1228,2475,0,0
7,8,19,2,934,310,1227,2422,0,0
7,8,20,3,924,316,1220,2475,0,0
7,8,20,3,938,329,1241,2422,0,0
7,8,20,3,901,275,1120,2153,5,1
5,9,2,2,902,312,1210,2475,2,1
5,9,25,4,900,307,1223,2475,13,1
5,9,28,7,909,330,1211,2475,10,1
5,9,29,1,911,327,1214,2475,15,1
5,9,1,1,956,318,1246,2475,0,0
5,9,2,2,955,314,1254,2475,0,0
5,9,3,3,955,326,1309,2475,9,1
5,9,4,4,952,317,1238,2475,0,0
5,9,6,6,955,319,1252,2475,0,0
5,9,7,7,955,332,1252,2475,0,0
5,9,8,1,955,318,1249,2475,0,0
5,9,9,2,955,337,1310,2475,10,1
5,9,10,3,956,316,1241,2475,0,0
5,9,13,6,955,325,1242,2475,0,0
5,9,14,7,952,321,1241,2475,0,0
5,9,15,1,955,344,1259,2475,0,0
5,9,16,2,954,320,1237,2475,0,0
5,9,17,3,952,324,1244,2475,0,0
5,9,18,4,956,322,1238,2475,0,0
5,9,19,5,954,322,1247,2475,0,0
5,9,20,6,953,319,1251,2475,0,0
5,9,21,7,956,326,1249,2475,0,0
5,9,22,1,950,326,1242,2475,0,0
5,9,23,2,954,317,1238,2475,0,0
5,9,24,3,953,307,1245,2475,0,0
5,9,25,4,955,300,1243,2475,0,0
5,9,26,5,956,301,1217,2475,0,0
5,9,27,6,952,323,1236,2475,0,0
5,9,28,7,952,333,1300,2475,0,0
5,9,30,2,953,322,1237,2475,0,0
5,9,14,7,911,143,1200,1089,64,1
5,9,1,1,901,180,1125,1391,0,0
5,9,3,3,900,181,1152,1391,0,0
5,9,5,5,911,178,1137,1391,6,1
5,9,6,6,902,179,1128,1391,0,0
5,9,8,1,901,191,1147,1391,0,0
5,9,10,3,900,178,1134,1391,0,0
5,9,11,4,905,205,1210,1391,15,1
5,9,12,5,901,197,1152,1391,0,0
5,9,14,7,906,196,1149,1391,1,1
5,9,15,1,900,200,1144,1391,0,0
5,9,16,2,905,194,1145,1391,0,0
5,9,17,3,901,186,1133,1391,0,0
5,9,18,4,902,190,1138,1391,0,0
5,9,19,5,901,173,1140,1391,0,0
5,9,20,6,902,176,1124,1391,0,0
5,9,21,7,901,190,1142,1391,0,0
5,9,22,1,900,194,1150,1391,0,0
5,9,23,2,901,177,1132,1391,0,0
5,9,25,4,902,195,1224,1391,29,1
5,9,26,5,902,194,1145,1391,0,0
5,9,27,6,900,184,1142,1391,0,0
5,9,28,7,905,190,1155,1391,0,0
6,9,7,7,902,341,1217,2586,9,1
6,9,8,1,907,365,1243,2586,40,1
6,9,14,7,912,351,1236,2586,38,1
6,9,15,1,919,363,1249,2586,58,1
